participantId,trialId,trialOrder,responseId,responsePrompt,answer
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","65"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":18,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":19,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Rajasthan-Haryana-G","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","80"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Rajasthan-Haryana-G","7","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":72,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":9,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Assam-Odisha-G","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","23"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Assam-Odisha-G","8","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Punjab-Jharkhand-RGB","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","13"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Punjab-Jharkhand-RGB","9","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":105,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":10,""visibility"":0}"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Madhyapradesh-Chhattisgarh-G","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"b116387c-5ed6-4848-b0c2-b2885b5fdce0","Madhyapradesh-Chhattisgarh-G","10","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":1,""visibility"":0}"
"b6b663d3-c0bf-42f0-8077-7d3584e483df","participantTags","null","participantTags","undefined","[]"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","participantTags","null","participantTags","undefined","[]"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","introduction","0","","undefined","undefined"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","introduction","0","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":13,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Delhi-Bihar-RGB","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","30"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Delhi-Bihar-RGB","1","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","50"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":44,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Uttarpradesh-Westbengal-R","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","25"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Uttarpradesh-Westbengal-R","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":104,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Maharashtra-Gujarat-RGB","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","10"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":66,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Tamilnadu-Karnataka-G","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","50"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Tamilnadu-Karnataka-G","5","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":25,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Kerala-Andhrapradesh-R","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","50"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Kerala-Andhrapradesh-R","6","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":2,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Rajasthan-Haryana-RGB","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","67"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Rajasthan-Haryana-RGB","7","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":64,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Assam-Odisha-G","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","50"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Assam-Odisha-G","8","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Punjab-Jharkhand-G","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","25"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Punjab-Jharkhand-G","9","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Madhyapradesh-Chhattisgarh-RGB","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"b9ba3c4f-e3a5-419a-9d47-6b54a085ba2d","Madhyapradesh-Chhattisgarh-RGB","10","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":87,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","participantTags","null","participantTags","undefined","[]"
"d01e84de-612e-44e1-826b-3408163a8de1","introduction","0","","undefined","undefined"
"d01e84de-612e-44e1-826b-3408163a8de1","introduction","0","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":1,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":1}"
"d01e84de-612e-44e1-826b-3408163a8de1","Delhi-Bihar-R","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","80"
"d01e84de-612e-44e1-826b-3408163a8de1","Delhi-Bihar-R","1","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","0"
"d01e84de-612e-44e1-826b-3408163a8de1","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Uttarpradesh-Westbengal-RGB","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","50"
"d01e84de-612e-44e1-826b-3408163a8de1","Uttarpradesh-Westbengal-RGB","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":21,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Maharashtra-Gujarat-R","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","20"
"d01e84de-612e-44e1-826b-3408163a8de1","Maharashtra-Gujarat-R","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","50"
"d01e84de-612e-44e1-826b-3408163a8de1","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","0"
"d01e84de-612e-44e1-826b-3408163a8de1","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Rajasthan-Haryana-R","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","0"
"d01e84de-612e-44e1-826b-3408163a8de1","Rajasthan-Haryana-R","7","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":52,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Assam-Odisha-G","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","50"
"d01e84de-612e-44e1-826b-3408163a8de1","Assam-Odisha-G","8","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Punjab-Jharkhand-R","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","80"
"d01e84de-612e-44e1-826b-3408163a8de1","Punjab-Jharkhand-R","9","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d01e84de-612e-44e1-826b-3408163a8de1","Madhyapradesh-Chhattisgarh-R","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","90"
"d01e84de-612e-44e1-826b-3408163a8de1","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","participantTags","null","participantTags","undefined","[]"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","introduction","0","","undefined","undefined"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","introduction","0","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Delhi-Bihar-RGB","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","50"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Delhi-Bihar-RGB","1","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Uttarakhand-Himachalpradesh-G","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","21"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Uttarakhand-Himachalpradesh-G","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Uttarpradesh-Westbengal-G","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","31"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Uttarpradesh-Westbengal-G","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Maharashtra-Gujarat-G","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","48"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Maharashtra-Gujarat-G","4","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","22"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":2}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","35"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Rajasthan-Haryana-R","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","74"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Rajasthan-Haryana-R","7","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Assam-Odisha-RGB","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","38"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Assam-Odisha-RGB","8","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Punjab-Jharkhand-R","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","0"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Punjab-Jharkhand-R","9","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Madhyapradesh-Chhattisgarh-R","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"d6467d7e-6db6-4e04-af5c-4154c27dbb46","Madhyapradesh-Chhattisgarh-R","10","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":22,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"e5ca44f6-ace1-46b6-813a-8579e14a597b","participantTags","null","participantTags","undefined","[]"
"ed421e0b-395f-47ad-9495-482c82896f97","participantTags","null","participantTags","undefined","[]"
"ed421e0b-395f-47ad-9495-482c82896f97","introduction","0","","undefined","undefined"
"ed421e0b-395f-47ad-9495-482c82896f97","introduction","0","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Delhi-Bihar-G","1","q-density-01","How much more dense is the population in Delhi compared to Bihar?

(0% = no difference, 100% = twice as dense or more)","25"
"ed421e0b-395f-47ad-9495-482c82896f97","Delhi-Bihar-G","1","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":123,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Uttarakhand-Himachalpradesh-R","2","q-density-10","How much more dense is the population in Uttarakhand compared to Himachal Pradesh?

(0% = no difference, 100% = twice as dense or more)","12"
"ed421e0b-395f-47ad-9495-482c82896f97","Uttarakhand-Himachalpradesh-R","2","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":146,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Uttarpradesh-Westbengal-R","3","q-density-02","How much more dense is the population in West Bengal compared to Uttar Pradesh?

(0% = no difference, 100% = twice as dense or more)","9"
"ed421e0b-395f-47ad-9495-482c82896f97","Uttarpradesh-Westbengal-R","3","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Maharashtra-Gujarat-RGB","4","q-density-03","How much more dense is the population in Maharashtra compared to Gujarat?

(0% = no difference, 100% = twice as dense or more)","0"
"ed421e0b-395f-47ad-9495-482c82896f97","Maharashtra-Gujarat-RGB","4","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":31,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":3,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Tamilnadu-Karnataka-RGB","5","q-density-04","How much more dense is the population in Tamil Nadu compared to Karnataka?

(0% = no difference, 100% = twice as dense or more)","39"
"ed421e0b-395f-47ad-9495-482c82896f97","Tamilnadu-Karnataka-RGB","5","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":83,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":4,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Kerala-Andhrapradesh-G","6","q-density-05","How much more dense is the population in Kerala compared to Andhra Pradesh?

(0% = no difference, 100% = twice as dense or more)","100"
"ed421e0b-395f-47ad-9495-482c82896f97","Kerala-Andhrapradesh-G","6","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":73,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":7,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Rajasthan-Haryana-R","7","q-density-06","How much more dense is the population in Haryana compared to Rajasthan?

(0% = no difference, 100% = twice as dense or more)","71"
"ed421e0b-395f-47ad-9495-482c82896f97","Rajasthan-Haryana-R","7","windowEvents","undefined","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":84,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Assam-Odisha-G","8","q-density-07","How much more dense is the population in Assam compared to Odisha?

(0% = no difference, 100% = twice as dense or more)","11"
"ed421e0b-395f-47ad-9495-482c82896f97","Assam-Odisha-G","8","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":7,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Punjab-Jharkhand-R","9","q-density-08","How much more dense is the population in Punjab compared to Jharkhand?

(0% = no difference, 100% = twice as dense or more)","4"
"ed421e0b-395f-47ad-9495-482c82896f97","Punjab-Jharkhand-R","9","windowEvents","undefined","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
"ed421e0b-395f-47ad-9495-482c82896f97","Madhyapradesh-Chhattisgarh-G","10","q-density-09","How much more dense is the population in Madhya Pradesh compared to Chhattisgarh?

(0% = no difference, 100% = twice as dense or more)","100"
"ed421e0b-395f-47ad-9495-482c82896f97","Madhyapradesh-Chhattisgarh-G","10","windowEvents","undefined","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}"
